ID;NOM_COUV;COMP1;COMP2;COMP3
25385;Montagney-Servigney;200068294;D25;R27
25386;Montancy;200023075;D25;R27
25387;Montandon;200023075;D25;R27
25388;Montbéliard;200065647;D25;R27
25389;Montbéliardot;242504355;D25;R27
25390;Pays-de-Montbenoît;242500320;D25;R27
25391;Mont-de-Laval;242504355;D25;R27
25392;Mont-de-Vougney;200023075;D25;R27
25393;Montécheroux;200023075;D25;R27
25394;Montenois;200065647;D25;R27
25395;Montfaucon;242500361;D25;R27
25397;Montferrand-le-Château;242500361;D25;R27
25400;Montgesoye;200068070;D25;R27
25401;Montivernage;242504447;D25;R27
25402;Montjoie-le-Château;200023075;D25;R27
25403;Montlebon;242504116;D25;R27
25404;Montmahoux;200068070;D25;R27
25405;Montperreux;200069565;D25;R27
25406;Montrond-le-Château;200068070;D25;R27
25408;Montussaint;200068294;D25;R27
25410;Morre;242500361;D25;R27
25411;Morteau;242504116;D25;R27
25413;Mouthe;200069565;D25;R27
25414;Le Moutherot;200041887;D25;R27
25415;Mouthier-Haute-Pierre;200068070;D25;R27
25416;Myon;200068070;D25;R27
25417;Naisey-les-Granges;242504181;D25;R27
25418;Nancray;242500361;D25;R27
25419;Nans;200068294;D25;R27
25420;Nans-sous-Sainte-Anne;200068070;D25;R27
25421;Narbief;242504355;D25;R27
25422;Neuchâtel-Urtière;200065647;D25;R27
25424;Les Premiers Sapins;242504181;D25;R27
25425;Noël-Cerneux;242504355;D25;R27
25426;Noirefontaine;200065647;D25;R27
25427;Noironte;242500361;D25;R27
25428;Nommay;200065647;D25;R27
25429;Novillars;242500361;D25;R27
25430;Ollans;242504447;D25;R27
25431;Onans;200068294;D25;R27
25432;Orchamps-Vennes;242504181;D25;R27
25433;Orgeans-Blanchefontaine;200023075;D25;R27
25434;Ornans;200068070;D25;R27
25435;Orsans;242504181;D25;R27
25436;Orve;242504371;D25;R27
25437;Osse;242504447;D25;R27
25438;Osselle-Routelle;242500361;D25;R27
25439;Ougney-Douvot;242504447;D25;R27
25440;Ouhans;242500320;D25;R27
25441;Ouvans;242504181;D25;R27
25442;Oye-et-Pallet;200069565;D25;R27
25443;Palantine;200068070;D25;R27
25444;Palise;242500361;D25;R27
25445;Paroy;200068070;D25;R27
25446;Passavant;242504447;D25;R27
25447;Passonfontaine;242504181;D25;R27
25448;Pelousey;242500361;D25;R27
25449;Péseux;242504371;D25;R27
25450;Pessans;200068070;D25;R27
25451;Petite-Chaux;200069565;D25;R27
25452;Pierrefontaine-lès-Blamont;200065647;D25;R27
25453;Pierrefontaine-les-Varans;242504181;D25;R27
25454;Pirey;242500361;D25;R27
25455;Placey;200041887;D25;R27
25456;Plaimbois-du-Miroir;242504355;D25;R27
25457;Plaimbois-Vennes;242504181;D25;R27
25458;Les Plains-et-Grands-Essarts;200023075;D25;R27
25459;La Planée;200069565;D25;R27
25460;Le Val;200068070;D25;R27
25461;Pompierre-sur-Doubs;200068294;D25;R27
25462;Pontarlier;242500338;D25;R27
25463;Pont-de-Roide-Vermondans;200065647;D25;R27
25464;Les Pontets;200069565;D25;R27
25465;Pont-les-Moulins;242504447;D25;R27
25466;Pouilley-Français;242500361;D25;R27
25467;Pouilley-les-Vignes;242500361;D25;R27
25468;Pouligney-Lusans;242504447;D25;R27
25469;Présentevillers;200065647;D25;R27
25470;La Prétière;200068294;D25;R27
25471;Provenchère;242504371;D25;R27
25472;Puessans;200068294;D25;R27
25473;Pugey;242500361;D25;R27
25474;Le Puy;242504447;D25;R27
25475;Quingey;200068070;D25;R27
25476;Rahon;242504371;D25;R27
25477;Rancenay;242500361;D25;R27
25478;Randevillers;242504371;D25;R27
25479;Rang;200068294;D25;R27
25481;Raynans;200065647;D25;R27
25482;Recologne;200041887;D25;R27
25483;Reculfoz;200069565;D25;R27
25485;Rémondans-Vaivre;200065647;D25;R27
25486;Remoray-Boujeons;200069565;D25;R27
25487;Renédale;242500320;D25;R27
25488;Rennes-sur-Loue;200068070;D25;R27
25489;Reugney;200068070;D25;R27
25490;Rigney;242504447;D25;R27
25491;Rignosot;242504447;D25;R27
25492;Rillans;242504447;D25;R27
25493;La Rivière-Drugeon;242504496;D25;R27
25494;Rochejean;200069565;D25;R27
25495;Roche-lez-Beaupré;242500361;D25;R27
25496;Roche-lès-Clerval;200068294;D25;R27
25497;Roches-lès-Blamont;200065647;D25;R27
25498;Rognon;200068294;D25;R27
25499;Romain;200068294;D25;R27
25500;Ronchaux;200068070;D25;R27
25501;Rondefontaine;200069565;D25;R27
25502;Roset-Fluans;242500361;D25;R27
25503;Rosières-sur-Barbèche;242504371;D25;R27
25504;Rosureux;200023075;D25;R27
25505;Rougemont;200068294;D25;R27
25506;Rougemontot;242504447;D25;R27
25507;Rouhe;200068070;D25;R27
25508;Roulans;242504447;D25;R27
25510;Ruffey-le-Château;200041887;D25;R27
25511;Rurey;200068070;D25;R27
25512;Le Russey;242504355;D25;R27
25513;Sainte-Anne;200068070;D25;R27
25514;Saint-Antoine;200069565;D25;R27
25515;Sainte-Colombe;242500338;D25;R27
25516;Saint-Georges-Armont;200068294;D25;R27
25517;Saint-Gorgon-Main;242500320;D25;R27
25518;Saint-Hilaire;242504447;D25;R27
25519;Saint-Hippolyte;200023075;D25;R27
25520;Saint-Juan;242504447;D25;R27
25521;Saint-Julien-lès-Montbéliard;200065647;D25;R27
25522;Saint-Julien-lès-Russey;242504355;D25;R27
25523;Sainte-Marie;200065647;D25;R27
25524;Saint-Maurice-Colombier;200065647;D25;R27
25525;Saint-Point-Lac;200069565;D25;R27
25526;Sainte-Suzanne;200065647;D25;R27
25527;Saint-Vit;242500361;D25;R27
25528;Samson;200068070;D25;R27
25529;Sancey;242504371;D25;R27
25532;Saône;242500361;D25;R27
25534;Sarrageois;200069565;D25;R27
25535;Saules;200068070;D25;R27
25536;Sauvagney;200041887;D25;R27
25537;Scey-Maisières;200068070;D25;R27
25538;Séchin;242504447;D25;R27
25539;Seloncourt;200065647;D25;R27
25540;Semondans;200065647;D25;R27
25541;Septfontaines;242504488;D25;R27
25542;Serre-les-Sapins;242500361;D25;R27
25544;Servin;242504371;D25;R27
25545;Silley-Amancey;200068070;D25;R27
25546;Silley-Bléfond;242504447;D25;R27
25547;Sochaux;200065647;D25;R27
25548;Solemont;200065647;D25;R27
25550;La Sommette;242504181;D25;R27
25551;Soulce-Cernay;200023075;D25;R27
25552;Sourans;200068294;D25;R27
25553;Soye;200068294;D25;R27
25554;Surmont;242504371;D25;R27
25555;Taillecourt;200065647;D25;R27
25556;Tallans;200068294;D25;R27
25557;Tallenay;242500361;D25;R27
25558;Tarcenay-Foucherans;200068070;D25;R27
25559;Thiébouhans;200023075;D25;R27
25560;Thise;242500361;D25;R27
25561;Thoraise;242500361;D25;R27
25562;Thulay;200065647;D25;R27
25563;Thurey-le-Mont;242504447;D25;R27
25564;Torpes;242500361;D25;R27
25565;Touillon-et-Loutelet;200069565;D25;R27
25566;La Tour-de-Sçay;242504447;D25;R27
25567;Tournans;200068294;D25;R27
25569;Trépot;200068070;D25;R27
25570;Tressandans;247000714;D25;R27
25571;Trévillers;200023075;D25;R27
25572;Trouvans;200068294;D25;R27
25573;Urtière;200023075;D25;R27
25574;Uzelle;200068294;D25;R27
25575;Vaire;242500361;D25;R27
25578;Valdahon;242504181;D25;R27
25579;Val-de-Roulans;242504447;D25;R27
25580;Valentigney;200065647;D25;R27
25582;Valleroy;242504447;D25;R27
25583;Valonne;242504371;D25;R27
25584;Valoreille;200023075;D25;R27
25586;Vandoncourt;200065647;D25;R27
25588;Vaucluse;200023075;D25;R27
25589;Vauclusotte;200023075;D25;R27
25590;Vaudrivillers;242504371;D25;R27
25591;Vaufrey;200023075;D25;R27
25592;Vaux-et-Chantegrue;242504496;D25;R27
25594;Velesmes-Essarts;242500361;D25;R27
25595;Vellerot-lès-Belvoir;242504371;D25;R27
25596;Vellerot-lès-Vercel;242504181;D25;R27
25597;Vellevans;242504371;D25;R27
25598;Venise;242500361;D25;R27
25599;Vennans;242504447;D25;R27
25600;Vennes;242504181;D25;R27
25601;Vercel-Villedieu-le-Camp;242504181;D25;R27
25602;Vergranne;242504447;D25;R27
25604;Verne;242504447;D25;R27
25605;Vernierfontaine;242504181;D25;R27
25607;Vernois-lès-Belvoir;242504371;D25;R27
25608;Le Vernoy;247000722;D25;R27
25609;Verrières-de-Joux;242500338;D25;R27
25611;La Vèze;242500361;D25;R27
25612;Vieilley;242500361;D25;R27
25613;Viéthorey;200068294;D25;R27
25614;Vieux-Charmont;200065647;D25;R27
25615;Villars-lès-Blamont;200065647;D25;R27
25616;Villars-Saint-Georges;242500361;D25;R27
25617;Villars-sous-Dampjoux;200065647;D25;R27
25618;Villars-sous-Écot;200065647;D25;R27
25619;Les Villedieu;200069565;D25;R27
25621;Villeneuve-d'Amont;242504488;D25;R27
25622;Villers-Buzon;200041887;D25;R27
25623;Villers-Chief;242504181;D25;R27
25624;Villers-Grélot;242504447;D25;R27
25625;Villers-la-Combe;242504181;D25;R27
25626;Villers-Saint-Martin;242504447;D25;R27
25627;Villers-sous-Chalamont;242504488;D25;R27
25629;Voillans;242504447;D25;R27
25630;Voires;242504181;D25;R27
25631;Vorges-les-Pins;242500361;D25;R27
25632;Voujeaucourt;200065647;D25;R27
25633;Vuillafans;200068070;D25;R27
25634;Vuillecin;242500338;D25;R27
25635;Vyt-lès-Belvoir;242504371;D25;R27
26001;Solaure en Diois;242600534;D26;R84
26002;Albon;200040491;D26;R84
26003;Aleyrac;242600492;D26;R84
26004;Alixan;200068781;D26;R84
26005;Allan;200040459;D26;R84
26006;Allex;242600252;D26;R84
26007;Ambonil;242600252;D26;R84
26008;Ancône;200040459;D26;R84
26009;Andancette;200040491;D26;R84
26010;Anneyron;200040491;D26;R84
26011;Aouste-sur-Sye;200040509;D26;R84
26012;Arnayon;242600534;D26;R84
26013;Arpavon;200068229;D26;R84
26014;Arthémonay;200073096;D26;R84
26015;Aubenasson;200040509;D26;R84
26016;Aubres;200068229;D26;R84
26017;Aucelon;242600534;D26;R84
26018;Aulan;200068229;D26;R84
26019;Aurel;200040509;D26;R84
26020;La Répara-Auriples;242600252;D26;R84
26021;Autichamp;242600252;D26;R84
26022;Ballons;200068229;D26;R84
26023;Barbières;200068781;D26;R84
26024;Barcelonne;200068781;D26;R84
26025;Barnave;242600534;D26;R84
26026;Barret-de-Lioure;200068229;D26;R84
26027;Barsac;242600534;D26;R84
26028;Bathernay;200073096;D26;R84
26030;La Bâtie-des-Fonds;242600534;D26;R84
26031;La Bâtie-Rolland;200040459;D26;R84
26032;La Baume-Cornillane;200068781;D26;R84
26033;La Baume-de-Transit;200042901;D26;R84
26034;La Baume-d'Hostun;200068781;D26;R84
26035;Beaufort-sur-Gervanne;242600252;D26;R84
26036;Beaumont-en-Diois;242600534;D26;R84
26037;Beaumont-lès-Valence;200068781;D26;R84
26038;Beaumont-Monteux;200073096;D26;R84
26039;Beauregard-Baret;200068781;D26;R84
26040;Beaurières;242600534;D26;R84
26041;Beausemblant;200040491;D26;R84
26042;Beauvallon;200068781;D26;R84
26043;Beauvoisin;200068229;D26;R84
26045;La Bégude-de-Mazenc;242600492;D26;R84
26046;Bellecombe-Tarendol;200068229;D26;R84
26047;Bellegarde-en-Diois;242600534;D26;R84
26048;Bénivay-Ollon;200068229;D26;R84
26049;Bésayes;200068781;D26;R84
26050;Bésignan;200068229;D26;R84
26051;Bézaudun-sur-Bîne;242600492;D26;R84
26052;Bonlieu-sur-Roubion;200040459;D26;R84
26054;Bouchet;200042901;D26;R84
26055;Boulc;242600534;D26;R84
26056;Bourdeaux;242600492;D26;R84
26057;Bourg-de-Péage;200068781;D26;R84
26058;Bourg-lès-Valence;200068781;D26;R84
26059;Bouvante;200067767;D26;R84
26060;Bouvières;242600492;D26;R84
26061;Bren;200073096;D26;R84
26062;Brette;242600534;D26;R84
26063;Buis-les-Baronnies;200068229;D26;R84
26064;Chabeuil;200068781;D26;R84
26065;Chabrillan;242600252;D26;R84
26066;Le Chaffal;200067767;D26;R84
26067;Chalancon;242600534;D26;R84
26068;Le Chalon;200068781;D26;R84
26069;Chamaloc;242600534;D26;R84
26070;Chamaret;200040681;D26;R84
26071;Chanos-Curson;200073096;D26;R84
26072;Chantemerle-les-Blés;200073096;D26;R84
26073;Chantemerle-lès-Grignan;200040681;D26;R84
26074;La Chapelle-en-Vercors;200067767;D26;R84
26075;La Charce;200068229;D26;R84
26076;Charens;242600534;D26;R84
26077;Charmes-sur-l'Herbasse;200073096;D26;R84
26078;Charols;200040459;D26;R84
26079;Charpey;200068781;D26;R84
26080;Chastel-Arnaud;200040509;D26;R84
26081;Châteaudouble;200068781;D26;R84
26082;Châteauneuf-de-Bordette;200068229;D26;R84
26083;Châteauneuf-de-Galaure;200040491;D26;R84
26084;Châteauneuf-sur-Isère;200068781;D26;R84
26085;Châteauneuf-du-Rhône;200040459;D26;R84
26086;Châtillon-en-Diois;242600534;D26;R84
26087;Châtillon-Saint-Jean;200068781;D26;R84
26088;Chatuzange-le-Goubet;200068781;D26;R84
26089;Chaudebonne;200068229;D26;R84
26090;La Chaudière;200040509;D26;R84
26091;Chauvac-Laux-Montaux;200068229;D26;R84
26092;Chavannes;200073096;D26;R84
26093;Clansayes;200042901;D26;R84
26094;Claveyson;200040491;D26;R84
26095;Cléon-d'Andran;200040459;D26;R84
26096;Clérieux;200068781;D26;R84
26097;Cliousclat;242600252;D26;R84
26098;Cobonne;242600252;D26;R84
26099;Colonzelle;200040681;D26;R84
26100;Combovin;200068781;D26;R84
26101;Comps;242600492;D26;R84
26102;Condillac;200040459;D26;R84
26103;Condorcet;200068229;D26;R84
26104;Cornillac;200068229;D26;R84
26105;Cornillon-sur-l'Oule;200068229;D26;R84
26106;La Coucourde;200040459;D26;R84
26107;Crépol;200068781;D26;R84
26108;Crest;200040509;D26;R84
26110;Crozes-Hermitage;200073096;D26;R84
26111;Crupies;242600492;D26;R84
26112;Curnier;200068229;D26;R84
26113;Die;242600534;D26;R84
26114;Dieulefit;242600492;D26;R84
26115;Divajeu;242600252;D26;R84
26116;Donzère;200042901;D26;R84
26117;Échevis;200067767;D26;R84
26118;Épinouze;200040491;D26;R84
26119;Érôme;200073096;D26;R84
26121;Espeluche;200040459;D26;R84
26122;Espenel;200040509;D26;R84
26123;Establet;242600534;D26;R84
26124;Étoile-sur-Rhône;200068781;D26;R84
26125;Eurre;242600252;D26;R84
26126;Eygalayes;200068229;D26;R84
26127;Eygaliers;200068229;D26;R84
26128;Eygluy-Escoulin;242600252;D26;R84
26129;Eymeux;200068781;D26;R84
26130;Eyroles;200068229;D26;R84
26131;Eyzahut;242600492;D26;R84
26133;Fay-le-Clos;200040491;D26;R84
26134;Félines-sur-Rimandoule;242600252;D26;R84
26135;Ferrassières;200035723;D26;R84
26136;Val-Maravel;242600534;D26;R84
26137;Francillon-sur-Roubion;242600252;D26;R84
26138;La Garde-Adhémar;200042901;D26;R84
26139;Génissieux;200068781;D26;R84
26140;Geyssans;200068781;D26;R84
26141;Gigors-et-Lozeron;242600252;D26;R84
26142;Glandage;242600534;D26;R84
26143;Le Grand-Serre;200040491;D26;R84
26144;Grane;242600252;D26;R84
26145;Les Granges-Gontardes;200042901;D26;R84
26146;Grignan;200040681;D26;R84
26147;Gumiane;242600534;D26;R84
26148;Hauterives;200040491;D26;R84
26149;Hostun;200068781;D26;R84
26150;Izon-la-Bruisse;200068229;D26;R84
26152;Jonchères;242600534;D26;R84
26153;Laborel;200068765;D26;R84
26154;Lachau;200068765;D26;R84
26155;Lapeyrouse-Mornay;200040491;D26;R84
26156;Larnage;200073096;D26;R84
26157;La Laupie;200040459;D26;R84
26159;Laval-d'Aix;242600534;D26;R84
26160;Laveyron;200040491;D26;R84
26161;Lemps;200068229;D26;R84
26162;Lens-Lestang;200040491;D26;R84
26163;Léoncel;200067767;D26;R84
26164;Lesches-en-Diois;242600534;D26;R84
26165;Livron-sur-Drôme;242600252;D26;R84
26166;Loriol-sur-Drôme;242600252;D26;R84
26167;Luc-en-Diois;242600534;D26;R84
26168;Lus-la-Croix-Haute;242600534;D26;R84
26169;Malataverne;200042901;D26;R84
26170;Malissard;200068781;D26;R84
26171;Manas;200040459;D26;R84
26172;Manthes;200040491;D26;R84
26173;Marches;200068781;D26;R84
26174;Margès;200073096;D26;R84
26175;Marignac-en-Diois;242600534;D26;R84
26176;Marsanne;200040459;D26;R84
26177;Marsaz;200073096;D26;R84
26178;Menglon;242600534;D26;R84
26179;Mercurol-Veaunes;200073096;D26;R84
26180;Mérindol-les-Oliviers;200068229;D26;R84
26181;Mévouillon;200068229;D26;R84
26182;Mirabel-aux-Baronnies;200068229;D26;R84
26183;Mirabel-et-Blacons;200040509;D26;R84
26185;Mirmande;242600252;D26;R84
26186;Miscon;242600534;D26;R84
26188;Mollans-sur-Ouvèze;248400335;D26;R84
26189;Montauban-sur-l'Ouvèze;200068229;D26;R84
26190;Montaulieu;200068229;D26;R84
26191;Montboucher-sur-Jabron;200040459;D26;R84
26192;Montbrison-sur-Lez;200040681;D26;R84
26193;Montbrun-les-Bains;200068229;D26;R84
26194;Montchenu;200073096;D26;R84
26195;Montclar-sur-Gervanne;242600252;D26;R84
26196;Montéléger;200068781;D26;R84
26197;Montélier;200068781;D26;R84
26198;Montélimar;200040459;D26;R84
26199;Montferrand-la-Fare;200068229;D26;R84
26200;Montfroc;200071033;D26;R84
26201;Montguers;200068229;D26;R84
26202;Montjoux;242600492;D26;R84
26203;Montjoyer;200040681;D26;R84
26204;Montlaur-en-Diois;242600534;D26;R84
26205;Montmaur-en-Diois;242600534;D26;R84
26206;Montmeyran;200068781;D26;R84
26207;Montmiral;200068781;D26;R84
26208;Montoison;242600252;D26;R84
26209;Montréal-les-Sources;200068229;D26;R84
26210;Valherbasse;200068781;D26;R84
26211;Montségur-sur-Lauzon;200040681;D26;R84
26212;Montvendre;200068781;D26;R84
26213;Moras-en-Valloire;200040491;D26;R84
26214;Mornans;242600252;D26;R84
26215;La Motte-Chalancon;242600534;D26;R84
26216;Saint-Jean-de-Galaure;200040491;D26;R84
26217;La Motte-Fanjas;200067767;D26;R84
26218;Mours-Saint-Eusèbe;200068781;D26;R84
26220;Nyons;200068229;D26;R84
26221;Omblèze;242600252;D26;R84
26222;Orcinas;242600492;D26;R84
26223;Oriol-en-Royans;200067767;D26;R84
26224;Ourches;200068781;D26;R84
26225;Parnans;200068781;D26;R84
26226;Le Pègue;200040681;D26;R84
26227;Pelonne;200068229;D26;R84
26228;Pennes-le-Sec;242600534;D26;R84
26229;La Penne-sur-l'Ouvèze;200068229;D26;R84
26231;Peyrins;200068781;D26;R84
26232;Peyrus;200068781;D26;R84
26233;Piégon;200068229;D26;R84
26234;Piégros-la-Clastre;200040509;D26;R84
26235;Pierrelatte;200042901;D26;R84
26236;Pierrelongue;200068229;D26;R84
26238;Les Pilles;200068229;D26;R84
26239;Plaisians;200068229;D26;R84
26240;Plan-de-Baix;242600252;D26;R84
26241;Le Poët-Célard;242600252;D26;R84
26242;Le Poët-en-Percip;200068229;D26;R84
26243;Le Poët-Laval;242600492;D26;R84
26244;Le Poët-Sigillat;200068229;D26;R84
26245;Pommerol;200068229;D26;R84
26246;Ponet-et-Saint-Auban;242600534;D26;R84
26247;Ponsas;200040491;D26;R84
26248;Pontaix;242600534;D26;R84
26249;Pont-de-Barret;242600492;D26;R84
26250;Pont-de-l'Isère;200073096;D26;R84
26251;Portes-en-Valdaine;200040459;D26;R84
26252;Portes-lès-Valence;200068781;D26;R84
26253;Poyols;242600534;D26;R84
26254;Pradelle;242600534;D26;R84
26255;Les Prés;242600534;D26;R84
26256;Propiac;200068229;D26;R84
26257;Puygiron;200040459;D26;R84
26258;Puy-Saint-Martin;200040459;D26;R84
26259;Ratières;200040491;D26;R84
26261;Réauville;200040681;D26;R84
26262;Recoubeau-Jansac;242600534;D26;R84
26263;Reilhanette;200068229;D26;R84
26264;Rémuzat;200068229;D26;R84
26266;Rimon-et-Savel;200040509;D26;R84
26267;Rioms;200068229;D26;R84
26268;Rochebaudin;242600492;D26;R84
26269;Rochebrune;200068229;D26;R84
26270;Rochechinard;200067767;D26;R84
26271;La Roche-de-Glun;200073096;D26;R84
26272;Rochefort-en-Valdaine;200040459;D26;R84
26273;Rochefort-Samson;200068781;D26;R84
26274;Rochefourchat;242600534;D26;R84
26275;Rochegude;200042901;D26;R84
26276;Roche-Saint-Secret-Béconne;242600492;D26;R84
26277;La Roche-sur-Grane;242600252;D26;R84
26278;La Roche-sur-le-Buis;200068229;D26;R84
26279;La Rochette-du-Buis;200068229;D26;R84
26281;Romans-sur-Isère;200068781;D26;R84
26282;Romeyer;242600534;D26;R84
26283;Rottier;242600534;D26;R84
26284;Roussas;200040681;D26;R84
26285;Rousset-les-Vignes;200040681;D26;R84
26286;Roussieux;200068229;D26;R84
26287;Roynac;200040459;D26;R84
26288;Sahune;200068229;D26;R84
26289;Saillans;200040509;D26;R84
26290;Saint-Agnan-en-Vercors;200067767;D26;R84
26291;Saint-Andéol;242600534;D26;R84
26292;Saint-Auban-sur-l'Ouvèze;200068229;D26;R84
26293;Saint-Avit;200040491;D26;R84
26294;Saint-Bardoux;200068781;D26;R84
26295;Saint-Barthélemy-de-Vals;200040491;D26;R84
26296;Saint-Benoit-en-Diois;200040509;D26;R84
26298;Saint-Christophe-et-le-Laris;200068781;D26;R84
26299;Sainte-Croix;242600534;D26;R84
26300;Saint-Dizier-en-Diois;242600534;D26;R84
26301;Saint-Donat-sur-l'Herbasse;200073096;D26;R84
26302;Sainte-Eulalie-en-Royans;200067767;D26;R84
26303;Sainte-Euphémie-sur-Ouvèze;200068229;D26;R84
26304;Saint-Ferréol-Trente-Pas;200068229;D26;R84
26305;Saint-Gervais-sur-Roubion;200040459;D26;R84
26306;Sainte-Jalle;200068229;D26;R84
26307;Saint-Jean-en-Royans;200067767;D26;R84
26308;Saint-Julien-en-Quint;242600534;D26;R84
26309;Saint-Julien-en-Vercors;200067767;D26;R84
26310;Saint-Laurent-d'Onay;200068781;D26;R84
26311;Saint-Laurent-en-Royans;200067767;D26;R84
26312;Saint-Marcel-lès-Sauzet;200040459;D26;R84
26313;Saint-Marcel-lès-Valence;200068781;D26;R84
26314;Saint-Martin-d'Août;200040491;D26;R84
26315;Saint-Martin-en-Vercors;200067767;D26;R84
26316;Saint-Martin-le-Colonel;200067767;D26;R84
26317;Saint-Maurice-sur-Eygues;200068229;D26;R84
26318;Saint-May;200068229;D26;R84
26319;Saint-Michel-sur-Savasse;200068781;D26;R84
26320;Saint-Nazaire-en-Royans;200067767;D26;R84
26321;Saint-Nazaire-le-Désert;242600534;D26;R84
26322;Saint-Pantaléon-les-Vignes;200040681;D26;R84
26323;Saint-Paul-lès-Romans;200068781;D26;R84
26324;Saint-Paul-Trois-Châteaux;200042901;D26;R84
26325;Saint-Rambert-d'Albon;200040491;D26;R84
26326;Saint-Restitut;200042901;D26;R84
26327;Saint-Roman;242600534;D26;R84
26328;Saint-Sauveur-en-Diois;200040509;D26;R84
26329;Saint-Sauveur-Gouvernet;200068229;D26;R84
26330;Saint-Sorlin-en-Valloire;200040491;D26;R84
26331;Saint-Thomas-en-Royans;200067767;D26;R84
26332;Saint-Uze;200040491;D26;R84
26333;Saint-Vallier;200040491;D26;R84
26334;Salettes;242600492;D26;R84
26335;Salles-sous-Bois;200040681;D26;R84
26336;Saou;242600252;D26;R84
26337;Saulce-sur-Rhône;200040459;D26;R84
26338;Sauzet;200040459;D26;R84
26339;Savasse;200040459;D26;R84
26340;Séderon;200068229;D26;R84
26341;Serves-sur-Rhône;200073096;D26;R84
26342;Solérieux;200042901;D26;R84
26343;Souspierre;242600492;D26;R84
26344;Soyans;242600252;D26;R84
26345;Suze-la-Rousse;200042901;D26;R84
26346;Suze;242600252;D26;R84
26347;Tain-l'Hermitage;200073096;D26;R84
26348;Taulignan;200040681;D26;R84
26349;Tersanne;200040491;D26;R84
26350;Teyssières;242600492;D26;R84
26351;Les Tonils;242600492;D26;R84
26352;La Touche;200040459;D26;R84
